DATE,ELEVATION,LATITUDE,LONGITUDE,MDPR,DAPR,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,drizzle,fog_ice,rime,hail,hi_wind,sleet,rain,smoke,thunder
1958-10-06,3.0,31.15,-81.5,,,0.0,0.0,0.0,81.0,60.0,72.0,,,,,,,,,
1958-10-07,3.0,31.15,-81.5,,,0.0,0.0,0.0,76.0,53.0,75.0,,,,,,,,,
1958-10-08,3.0,31.15,-81.5,,,0.0,0.0,0.0,84.0,59.0,82.0,,,,,,,,,
1958-10-09,3.0,31.15,-81.5,,,0.0,0.0,0.0,87.0,62.0,81.0,,,,,,,,,
1958-10-10,3.0,31.15,-81.5,,,0.0,0.0,0.0,90.0,63.0,84.0,,,,,,,,,
1958-10-11,3.0,31.15,-81.5,,,0.0,0.0,0.0,87.0,65.0,69.0,,,,,,,,,
1958-10-12,3.0,31.15,-81.5,,,0.0,0.0,0.0,76.0,58.0,65.0,,,,,,,,,
1958-10-13,3.0,31.15,-81.5,,,0.0,0.0,0.0,77.0,54.0,73.0,,,,,,,,,
1958-10-14,3.0,31.15,-81.5,,,0.0,0.0,0.0,80.0,58.0,75.0,,,,,,,,,
1958-10-15,3.0,31.15,-81.5,,,0.0,0.0,0.0,81.0,64.0,76.0,,,,,,,,,
1958-10-16,3.0,31.15,-81.5,,,0.0,0.0,0.0,81.0,62.0,76.0,,,,,,,,,
1958-10-17,3.0,31.15,-81.5,,,0.0,0.0,0.0,83.0,66.0,78.0,,,,,,,,,
1958-10-18,3.0,31.15,-81.5,,,0.8,0.0,0.0,78.0,60.0,64.0,,,,,,,,,
1958-10-19,3.0,31.15,-81.5,,,0.0,0.0,0.0,67.0,60.0,64.0,,,,,,,,,
1958-10-20,3.0,31.15,-81.5,,,0.0,0.0,0.0,70.0,54.0,69.0,,,,,,,,,
1958-10-21,3.0,31.15,-81.5,,,0.04,0.0,0.0,69.0,51.0,55.0,,,,,,,,,
1958-10-22,3.0,31.15,-81.5,,,0.0,0.0,0.0,68.0,53.0,66.0,,,,,,,,,
1958-10-23,3.0,31.15,-81.5,,,0.0,0.0,0.0,81.0,53.0,79.0,,,,,,,,,
1958-10-24,3.0,31.15,-81.5,,,0.0,0.0,0.0,83.0,59.0,79.0,,,,,,,,,
1958-10-25,3.0,31.15,-81.5,,,0.0,0.0,0.0,81.0,54.0,78.0,,,,,,,,,
1958-10-26,3.0,31.15,-81.5,,,0.0,0.0,0.0,77.0,47.0,57.0,,,,,,,,,
1958-10-27,3.0,31.15,-81.5,,,0.0,0.0,0.0,69.0,47.0,68.0,,,,,,,,,
1958-10-28,3.0,31.15,-81.5,,,0.0,0.0,0.0,68.0,42.0,67.0,,,,,,,,,
1958-10-29,3.0,31.15,-81.5,,,0.0,0.0,0.0,68.0,49.0,66.0,,,,,,,,,
1958-10-30,3.0,31.15,-81.5,,,0.0,0.0,0.0,68.0,57.0,65.0,,,,,,,,,
1958-10-31,3.0,31.15,-81.5,,,0.07,0.0,0.0,70.0,60.0,67.0,,,,,,,,,
1958-11-01,3.0,31.15,-81.5,,,0.0,0.0,0.0,77.0,57.0,68.0,,,,,,,,,
1958-11-02,3.0,31.15,-81.5,,,0.0,0.0,0.0,68.0,48.0,58.0,,,,,,,,,
1958-11-03,3.0,31.15,-81.5,,,0.0,0.0,0.0,71.0,44.0,68.0,,,,,,,,,
1958-11-04,3.0,31.15,-81.5,,,0.0,0.0,0.0,68.0,50.0,65.0,,,,,,,,,
1958-11-05,3.0,31.15,-81.5,,,0.97,0.0,0.0,65.0,50.0,60.0,,,,,,,,,
1958-11-06,3.0,31.15,-81.5,,,0.14,0.0,0.0,65.0,57.0,64.0,,,,,,,,,
1958-11-07,3.0,31.15,-81.5,,,0.1,0.0,0.0,73.0,57.0,68.0,,,,,,,,,
1958-11-08,3.0,31.15,-81.5,,,0.0,0.0,0.0,78.0,50.0,65.0,,,,,,,,,
1958-11-09,3.0,31.15,-81.5,,,0.0,0.0,0.0,80.0,57.0,69.0,,,,,,,,,
1958-11-10,3.0,31.15,-81.5,,,0.0,0.0,0.0,74.0,60.0,73.0,,,,,,,,,
1958-11-11,3.0,31.15,-81.5,,,0.0,0.0,0.0,73.0,46.0,61.0,,,,,,,,,
1958-11-12,3.0,31.15,-81.5,,,0.0,0.0,0.0,73.0,47.0,66.0,,,,,,,,,
1958-11-13,3.0,31.15,-81.5,,,0.0,0.0,0.0,72.0,52.0,70.0,,,,,,,,,
1958-11-14,3.0,31.15,-81.5,,,0.0,0.0,0.0,79.0,56.0,68.0,,,,,,,,,
1958-11-15,3.0,31.15,-81.5,,,0.0,0.0,0.0,82.0,62.0,72.0,,,,,,,,,
1958-11-16,3.0,31.15,-81.5,,,0.0,0.0,0.0,84.0,63.0,78.0,,,,,,,,,
1958-11-17,3.0,31.15,-81.5,,,0.0,0.0,0.0,81.0,61.0,76.0,,1.0,,,,,,,
1958-11-18,3.0,31.15,-81.5,,,0.0,0.0,0.0,81.0,60.0,75.0,,1.0,,,,,,,
1958-11-19,3.0,31.15,-81.5,,,0.0,0.0,0.0,83.0,60.0,78.0,,1.0,,,,,,,
1958-11-20,3.0,31.15,-81.5,,,0.0,0.0,0.0,78.0,46.0,67.0,,,,,,,,,
1958-11-21,3.0,31.15,-81.5,,,0.0,0.0,0.0,73.0,46.0,69.0,,,,,,,,,
1958-11-22,3.0,31.15,-81.5,,,0.0,0.0,0.0,76.0,47.0,68.0,,,,,,,,,
1958-11-23,3.0,31.15,-81.5,,,0.0,0.0,0.0,79.0,64.0,71.0,,,,,,,,,
1958-11-24,3.0,31.15,-81.5,,,0.1,0.0,0.0,80.0,63.0,78.0,,,,,,,,,
1958-11-25,3.0,31.15,-81.5,,,0.0,0.0,0.0,78.0,57.0,69.0,,1.0,,,,,,,
1958-11-26,3.0,31.15,-81.5,,,0.0,0.0,0.0,70.0,61.0,70.0,,1.0,,,,,,,
1958-11-27,3.0,31.15,-81.5,,,0.0,0.0,0.0,70.0,59.0,64.0,,,,,,,,,
1958-11-28,3.0,31.15,-81.5,,,0.0,0.0,0.0,80.0,60.0,71.0,,,,,,,,,
1958-11-29,3.0,31.15,-81.5,,,0.0,0.0,0.0,73.0,44.0,55.0,,,,,,,,,
1958-11-30,3.0,31.15,-81.5,,,0.0,0.0,0.0,64.0,38.0,55.0,,,,,,,,,
1958-12-01,3.0,31.15,-81.5,,,0.0,0.0,0.0,64.0,45.0,61.0,,,,,,,,,
1958-12-02,3.0,31.15,-81.5,,,0.0,0.0,0.0,69.0,52.0,65.0,,,,,,,,,
1958-12-03,3.0,31.15,-81.5,,,0.05,0.0,0.0,66.0,58.0,66.0,,,,,,,,,
1958-12-04,3.0,31.15,-81.5,,,0.0,0.0,0.0,69.0,50.0,69.0,,,,,,,,,
1958-12-05,3.0,31.15,-81.5,,,0.0,0.0,0.0,78.0,51.0,77.0,,,,,,,,,
1958-12-06,3.0,31.15,-81.5,,,0.0,0.0,0.0,77.0,54.0,55.0,,,,,,,,,
1958-12-07,3.0,31.15,-81.5,,,0.0,0.0,0.0,60.0,46.0,53.0,,,,,,,,,
1958-12-08,3.0,31.15,-81.5,,,0.0,0.0,0.0,59.0,49.0,59.0,,,,,,,,,
1958-12-09,3.0,31.15,-81.5,,,0.0,0.0,0.0,69.0,53.0,66.0,,,,,,,,,
1958-12-10,3.0,31.15,-81.5,,,0.0,0.0,0.0,66.0,48.0,48.0,,,,,,,,,
1958-12-11,3.0,31.15,-81.5,,,0.62,0.0,0.0,48.0,35.0,35.0,,,,,,,,,
1958-12-12,3.0,31.15,-81.5,,,0.0,0.0,0.0,48.0,29.0,48.0,,,,,,,,,
1958-12-13,3.0,31.15,-81.5,,,0.0,0.0,0.0,58.0,35.0,52.0,,,,,,,,,
1958-12-14,3.0,31.15,-81.5,,,0.1,0.0,0.0,56.0,42.0,42.0,,,,,,,,,
1958-12-15,3.0,31.15,-81.5,,,0.07,0.0,0.0,44.0,36.0,43.0,,,,,,,,,
1958-12-16,3.0,31.15,-81.5,,,0.0,0.0,0.0,52.0,28.0,50.0,,,,,,,,,
1958-12-17,3.0,31.15,-81.5,,,0.0,0.0,0.0,62.0,38.0,58.0,,,,,,,,,
1958-12-18,3.0,31.15,-81.5,,,0.0,0.0,0.0,64.0,38.0,61.0,,,,,,,,,
1958-12-19,3.0,31.15,-81.5,,,0.0,0.0,0.0,64.0,35.0,63.0,,,,,,,,,
1958-12-20,3.0,31.15,-81.5,,,0.0,0.0,0.0,70.0,40.0,57.0,,,,,,,,,
1958-12-21,3.0,31.15,-81.5,,,0.0,0.0,0.0,59.0,40.0,50.0,,,,,,,,,
1958-12-22,3.0,31.15,-81.5,,,0.0,0.0,0.0,70.0,46.0,64.0,,,,,,,,,
1958-12-23,3.0,31.15,-81.5,,,0.0,0.0,0.0,72.0,46.0,65.0,,1.0,,,,,,,
1958-12-24,3.0,31.15,-81.5,,,0.16,0.0,0.0,70.0,57.0,58.0,,1.0,,,,,,,
1958-12-25,3.0,31.15,-81.5,,,0.0,0.0,0.0,59.0,41.0,48.0,,,,,,,,,
1958-12-26,3.0,31.15,-81.5,,,0.03,0.0,0.0,49.0,43.0,48.0,,,,,,,,,
1958-12-27,3.0,31.15,-81.5,,,0.48,0.0,0.0,59.0,44.0,57.0,,,,,,,,,
1958-12-28,3.0,31.15,-81.5,,,0.25,0.0,0.0,58.0,48.0,51.0,,,,,,,,,
1958-12-29,3.0,31.15,-81.5,,,0.0,0.0,0.0,65.0,45.0,65.0,,,,,,,,,
1958-12-30,3.0,31.15,-81.5,,,0.0,0.0,0.0,65.0,45.0,58.0,,,,,,,,,
1958-12-31,3.0,31.15,-81.5,,,0.0,0.0,0.0,61.0,50.0,58.0,,,,,,,,,
1959-01-01,3.0,31.15,-81.5,,,0.7,0.0,0.0,65.0,53.0,64.0,,,,,,,,,
1959-01-02,3.0,31.15,-81.5,,,0.5,0.0,0.0,64.0,54.0,54.0,,,,,,,,,
1959-01-03,3.0,31.15,-81.5,,,1.89,0.0,0.0,58.0,46.0,55.0,,,,,,,,,
1959-01-04,3.0,31.15,-81.5,,,0.0,0.0,0.0,66.0,52.0,63.0,,,,,,,,,
1959-01-05,3.0,31.15,-81.5,,,0.0,0.0,0.0,63.0,33.0,40.0,,,,,,,,,
1959-01-06,3.0,31.15,-81.5,,,0.0,0.0,0.0,48.0,27.0,44.0,,,,,,,,,
1959-01-07,3.0,31.15,-81.5,,,0.0,0.0,0.0,60.0,33.0,53.0,,,,,,,,,
1959-01-08,3.0,31.15,-81.5,,,0.03,0.0,0.0,66.0,43.0,60.0,,,,,,,,,
1959-01-09,3.0,31.15,-81.5,,,0.5,0.0,0.0,60.0,45.0,52.0,,,,,,,,,
1959-01-10,3.0,31.15,-81.5,,,0.0,0.0,0.0,53.0,28.0,37.0,,,,,,,,,
1959-01-11,3.0,31.15,-81.5,,,0.0,0.0,0.0,52.0,28.0,39.0,,,,,,,,,
1959-01-12,3.0,31.15,-81.5,,,0.0,0.0,0.0,60.0,31.0,55.0,,,,,,,,,
1959-01-13,3.0,31.15,-81.5,,,0.0,0.0,0.0,69.0,39.0,68.0,,,,,,,,,
1959-01-14,3.0,31.15,-81.5,,,0.0,0.0,0.0,71.0,44.0,66.0,,,,,,,,,
1959-01-15,3.0,31.15,-81.5,,,0.0,0.0,0.0,67.0,44.0,65.0,,,,,,,,,
1959-01-16,3.0,31.15,-81.5,,,0.88,0.0,0.0,66.0,44.0,46.0,,,,,,,,,
1959-01-17,3.0,31.15,-81.5,,,0.0,0.0,0.0,46.0,21.0,35.0,,,,,,,,,
1959-01-18,3.0,31.15,-81.5,,,0.0,0.0,0.0,51.0,29.0,41.0,,,,,,,,,
1959-01-19,3.0,31.15,-81.5,,,0.0,0.0,0.0,59.0,31.0,54.0,,,,,,,,,
1959-01-20,3.0,31.15,-81.5,,,0.0,0.0,0.0,71.0,41.0,67.0,,,,,,,,,
1959-01-21,3.0,31.15,-81.5,,,0.0,0.0,0.0,78.0,57.0,69.0,,1.0,,,,,,,
1959-01-22,3.0,31.15,-81.5,,,0.15,0.0,0.0,69.0,44.0,50.0,,,,,,,,,
1959-01-23,3.0,31.15,-81.5,,,0.0,0.0,0.0,56.0,32.0,56.0,,,,,,,,,
1959-01-24,3.0,31.15,-81.5,,,0.0,0.0,0.0,61.0,31.0,58.0,,,,,,,,,
1959-01-25,3.0,31.15,-81.5,,,0.0,0.0,0.0,67.0,41.0,56.0,,,,,,,,,
1959-01-26,3.0,31.15,-81.5,,,0.0,0.0,0.0,73.0,49.0,67.0,,,,,,,,,
1959-01-27,3.0,31.15,-81.5,,,0.0,0.0,0.0,75.0,50.0,66.0,,1.0,,,,,,,
1959-01-28,3.0,31.15,-81.5,,,0.0,0.0,0.0,72.0,53.0,60.0,,1.0,,,,,,,
1959-01-29,3.0,31.15,-81.5,,,0.0,0.0,0.0,60.0,50.0,59.0,,1.0,,,,,,,
1959-01-30,3.0,31.15,-81.5,,,0.0,0.0,0.0,70.0,52.0,68.0,,1.0,,,,,,,
1959-01-31,3.0,31.15,-81.5,,,0.86,0.0,0.0,68.0,53.0,54.0,,,,,,,,,
1959-02-01,3.0,31.15,-81.5,,,0.05,0.0,0.0,55.0,47.0,50.0,,,,,,,,,
1959-02-02,3.0,31.15,-81.5,,,0.1,0.0,0.0,49.0,40.0,40.0,,,,,,,,,
1959-02-03,3.0,31.15,-81.5,,,0.35,0.0,0.0,50.0,38.0,50.0,,,,,,,,,
1959-02-04,3.0,31.15,-81.5,,,0.44,0.0,0.0,78.0,47.0,75.0,,,,,,,,,
1959-02-05,3.0,31.15,-81.5,,,0.22,0.0,0.0,75.0,51.0,58.0,,,,,,,,,
1959-02-06,3.0,31.15,-81.5,,,0.0,0.0,0.0,64.0,48.0,60.0,,,,,,,,,
1959-02-07,3.0,31.15,-81.5,,,0.0,0.0,0.0,64.0,47.0,55.0,,,,,,,,,
1959-02-08,3.0,31.15,-81.5,,,0.86,0.0,0.0,61.0,46.0,60.0,,,,,,,,,
1959-02-09,3.0,31.15,-81.5,,,0.75,0.0,0.0,71.0,58.0,71.0,,1.0,,,,,,,
1959-02-10,3.0,31.15,-81.5,,,0.0,0.0,0.0,80.0,58.0,79.0,,1.0,,,,,,,
1959-02-11,3.0,31.15,-81.5,,,0.0,0.0,0.0,79.0,65.0,73.0,,,,,,,,,
1959-02-12,3.0,31.15,-81.5,,,0.0,0.0,0.0,73.0,53.0,64.0,,,,,,,,,
1959-02-13,3.0,31.15,-81.5,,,0.0,0.0,0.0,77.0,59.0,71.0,,,,,,,,,
1959-02-14,3.0,31.15,-81.5,,,0.0,0.0,0.0,80.0,62.0,68.0,,,,,,,,,
1959-02-15,3.0,31.15,-81.5,,,0.0,0.0,0.0,84.0,61.0,70.0,,,,,,,,,
1959-02-16,3.0,31.15,-81.5,,,0.0,0.0,0.0,70.0,50.0,60.0,,,,,,,,,
1959-02-17,3.0,31.15,-81.5,,,0.0,0.0,0.0,70.0,50.0,64.0,,,,,,,,,
1959-02-18,3.0,31.15,-81.5,,,0.0,0.0,0.0,76.0,60.0,73.0,,,,,,,,,
1959-02-19,3.0,31.15,-81.5,,,0.02,0.0,0.0,73.0,43.0,59.0,,,,,,,,,
1959-02-20,3.0,31.15,-81.5,,,0.0,0.0,0.0,59.0,44.0,49.0,,,,,,,,,
1959-02-21,3.0,31.15,-81.5,,,0.0,0.0,0.0,56.0,33.0,52.0,,,,,,,,,
1959-02-22,3.0,31.15,-81.5,,,0.0,0.0,0.0,64.0,36.0,58.0,,,,,,,,,
1959-02-23,3.0,31.15,-81.5,,,0.0,0.0,0.0,79.0,46.0,77.0,,,,,,,,,
1959-02-24,3.0,31.15,-81.5,,,0.0,0.0,0.0,78.0,62.0,72.0,,,,,,,,,
1959-02-25,3.0,31.15,-81.5,,,1.47,0.0,0.0,72.0,52.0,53.0,,,,,,,,,
1959-02-26,3.0,31.15,-81.5,,,0.8,0.0,0.0,56.0,50.0,56.0,,,,,,,,,
1959-02-27,3.0,31.15,-81.5,,,1.13,0.0,0.0,56.0,51.0,51.0,,,,,,,,,
1959-02-28,3.0,31.15,-81.5,,,0.07,0.0,0.0,55.0,50.0,54.0,,,,,,,,,
1959-03-01,3.0,31.15,-81.5,,,0.0,0.0,0.0,68.0,52.0,53.0,,,,,,,,,
1959-03-02,3.0,31.15,-81.5,,,0.18,0.0,0.0,59.0,40.0,59.0,,,,,,,,,
1959-03-03,3.0,31.15,-81.5,,,0.0,0.0,0.0,70.0,42.0,70.0,,,,,,,,,
1959-03-04,3.0,31.15,-81.5,,,0.0,0.0,0.0,70.0,52.0,62.0,,,,,,,,,
1959-03-05,3.0,31.15,-81.5,,,0.72,0.0,0.0,65.0,52.0,64.0,,,,,,,,,
1959-03-06,3.0,31.15,-81.5,,,2.38,0.0,0.0,69.0,58.0,63.0,,,,,,,,,
1959-03-07,3.0,31.15,-81.5,,,0.0,0.0,0.0,63.0,45.0,54.0,,,,,,,,,
1959-03-08,3.0,31.15,-81.5,,,0.0,0.0,0.0,64.0,40.0,59.0,,,,,,,,,
1959-03-09,3.0,31.15,-81.5,,,0.0,0.0,0.0,73.0,43.0,72.0,,,,,,,,,
1959-03-10,3.0,31.15,-81.5,,,0.0,0.0,0.0,72.0,46.0,67.0,,,,,,,,,
1959-03-11,3.0,31.15,-81.5,,,0.0,0.0,0.0,76.0,52.0,69.0,,,,,,,,,
1959-03-12,3.0,31.15,-81.5,,,0.03,0.0,0.0,69.0,49.0,53.0,,,,,,,,,
1959-03-13,3.0,31.15,-81.5,,,0.0,0.0,0.0,65.0,38.0,65.0,,,,,,,,,
1959-03-14,3.0,31.15,-81.5,,,0.0,0.0,0.0,65.0,44.0,59.0,,,,,,,,,
1959-03-15,3.0,31.15,-81.5,,,1.48,0.0,0.0,64.0,58.0,63.0,,,,,,,,,1.0
1959-03-16,3.0,31.15,-81.5,,,0.31,0.0,0.0,64.0,47.0,48.0,,,,,,,,,
1959-03-17,3.0,31.15,-81.5,,,1.3,0.0,0.0,65.0,42.0,63.0,,,,,,,,,
1959-03-18,3.0,31.15,-81.5,,,0.0,0.0,0.0,63.0,49.0,54.0,,,,,,,,,
1959-03-19,3.0,31.15,-81.5,,,0.0,0.0,0.0,65.0,48.0,62.0,,,,,,,,,
1959-03-20,3.0,31.15,-81.5,,,1.22,0.0,0.0,65.0,57.0,65.0,,,,,,,,,
1959-03-21,3.0,31.15,-81.5,,,0.0,0.0,0.0,72.0,58.0,66.0,,,,,,,,,
1959-03-22,3.0,31.15,-81.5,,,0.1,0.0,0.0,69.0,55.0,63.0,,,,,,,,,
1959-03-23,3.0,31.15,-81.5,,,0.0,0.0,0.0,67.0,50.0,65.0,,,,,,,,,
1959-03-24,3.0,31.15,-81.5,,,0.0,0.0,0.0,73.0,54.0,71.0,,,,,,,,,
1959-03-25,3.0,31.15,-81.5,,,0.0,0.0,0.0,78.0,55.0,75.0,,,,,,,,,
1959-03-26,3.0,31.15,-81.5,,,0.0,0.0,0.0,76.0,55.0,71.0,,,,,,,,,
1959-03-27,3.0,31.15,-81.5,,,0.08,0.0,0.0,75.0,61.0,68.0,,,,,,,,,
1959-03-28,3.0,31.15,-81.5,,,0.0,0.0,0.0,75.0,51.0,56.0,,,,,,,,,
1959-03-29,3.0,31.15,-81.5,,,0.16,0.0,0.0,64.0,55.0,62.0,,,,,,,,,
1959-03-30,3.0,31.15,-81.5,,,0.0,0.0,0.0,70.0,61.0,64.0,,,,,,,,,
1959-03-31,3.0,31.15,-81.5,,,0.0,0.0,0.0,76.0,60.0,67.0,,,,,,,,,
1959-04-01,3.0,31.15,-81.5,,,0.0,0.0,0.0,79.0,62.0,74.0,,,,,,,,,
1959-04-02,3.0,31.15,-81.5,,,0.26,0.0,0.0,77.0,63.0,76.0,,,,,,,,,1.0
1959-04-03,3.0,31.15,-81.5,,,0.0,0.0,0.0,77.0,50.0,71.0,,,,,,,,,
1959-04-04,3.0,31.15,-81.5,,,0.0,0.0,0.0,71.0,56.0,66.0,,,,,,,,,
1959-04-05,3.0,31.15,-81.5,,,0.0,0.0,0.0,75.0,49.0,64.0,,,,,,,,,
1959-04-06,3.0,31.15,-81.5,,,0.0,0.0,0.0,83.0,57.0,77.0,,,,,,,,,
1959-04-07,3.0,31.15,-81.5,,,0.0,0.0,0.0,86.0,61.0,76.0,,,,,,,,,
1959-04-08,3.0,31.15,-81.5,,,0.0,0.0,0.0,80.0,61.0,77.0,,,,,,,,,
1959-04-09,3.0,31.15,-81.5,,,0.0,0.0,0.0,82.0,62.0,78.0,,,,,,,,,
1959-04-10,3.0,31.15,-81.5,,,0.0,0.0,0.0,82.0,63.0,78.0,,,,,,,,,
1959-04-11,3.0,31.15,-81.5,,,1.05,0.0,0.0,82.0,67.0,68.0,,,,,,,,,
1959-04-12,3.0,31.15,-81.5,,,0.0,0.0,0.0,80.0,68.0,72.0,,,,,,,,,1.0
1959-04-13,3.0,31.15,-81.5,,,0.0,0.0,0.0,72.0,55.0,62.0,,,,,,,,,
1959-04-14,3.0,31.15,-81.5,,,0.0,0.0,0.0,63.0,43.0,61.0,,,,,,,,,
1959-04-15,3.0,31.15,-81.5,,,0.0,0.0,0.0,70.0,48.0,65.0,,,,,,,,,
1959-04-16,3.0,31.15,-81.5,,,0.0,0.0,0.0,75.0,54.0,71.0,,,,,,,,,
1959-04-17,3.0,31.15,-81.5,,,0.0,0.0,0.0,75.0,59.0,70.0,,,,,,,,,
1959-04-18,3.0,31.15,-81.5,,,0.0,0.0,0.0,77.0,66.0,69.0,,,,,,,,,
1959-04-19,3.0,31.15,-81.5,,,0.0,0.0,0.0,81.0,67.0,69.0,,,,,,,,,
1959-04-20,3.0,31.15,-81.5,,,0.0,0.0,0.0,85.0,68.0,82.0,,,,,,,,,
1959-04-21,3.0,31.15,-81.5,,,0.0,0.0,0.0,82.0,64.0,70.0,,,,,,,,,
1959-04-22,3.0,31.15,-81.5,,,0.0,0.0,0.0,78.0,63.0,71.0,,,,,,,,,
1959-04-23,3.0,31.15,-81.5,,,0.0,0.0,0.0,75.0,55.0,66.0,,,,,,,,,
1959-04-24,3.0,31.15,-81.5,,,0.0,0.0,0.0,72.0,52.0,69.0,,,,,,,,,
1959-04-25,3.0,31.15,-81.5,,,0.0,0.0,0.0,77.0,55.0,61.0,,,,,,,,,
1959-04-26,3.0,31.15,-81.5,,,0.0,0.0,0.0,79.0,57.0,68.0,,,,,,,,,
1959-04-27,3.0,31.15,-81.5,,,0.0,0.0,0.0,85.0,61.0,83.0,,,,,,,,,
1959-04-28,3.0,31.15,-81.5,,,0.0,0.0,0.0,83.0,63.0,80.0,,,,,,,,,
1959-04-29,3.0,31.15,-81.5,,,0.0,0.0,0.0,87.0,65.0,86.0,,,,,,,,,
1959-04-30,3.0,31.15,-81.5,,,0.04,0.0,0.0,86.0,64.0,85.0,,,,,,,,,1.0
1959-05-01,3.0,31.15,-81.5,,,0.0,0.0,0.0,91.0,60.0,85.0,,,,,,,,,
1959-05-02,3.0,31.15,-81.5,,,0.0,0.0,0.0,93.0,63.0,81.0,,,,,,,,,
1959-05-03,3.0,31.15,-81.5,,,0.0,0.0,0.0,94.0,65.0,78.0,,,,,,,,,
1959-05-04,3.0,31.15,-81.5,,,0.0,0.0,0.0,92.0,66.0,91.0,,,,,,,,,
1959-05-05,3.0,31.15,-81.5,,,0.0,0.0,0.0,91.0,65.0,80.0,,,,,,,,,
1959-05-06,3.0,31.15,-81.5,,,0.0,0.0,0.0,83.0,66.0,80.0,,,,,,,,,
1959-05-07,3.0,31.15,-81.5,,,0.0,0.0,0.0,94.0,65.0,93.0,,,,,,,,,
1959-05-08,3.0,31.15,-81.5,,,0.0,0.0,0.0,95.0,68.0,86.0,,,,,,,,,
1959-05-09,3.0,31.15,-81.5,,,0.0,0.0,0.0,86.0,72.0,75.0,,,,,,,,,
1959-05-10,3.0,31.15,-81.5,,,0.0,0.0,0.0,84.0,71.0,75.0,,,,,,,,,
1959-05-11,3.0,31.15,-81.5,,,0.0,0.0,0.0,84.0,72.0,80.0,,,,,,,,,
1959-05-12,3.0,31.15,-81.5,,,0.0,0.0,0.0,83.0,72.0,78.0,,,,,,,,,
1959-05-13,3.0,31.15,-81.5,,,0.84,0.0,0.0,83.0,69.0,72.0,,,,,,,,,
1959-05-14,3.0,31.15,-81.5,,,0.0,0.0,0.0,89.0,68.0,88.0,,,,,,,,,
1959-05-15,3.0,31.15,-81.5,,,0.0,0.0,0.0,88.0,62.0,74.0,,,,,,,,,
1959-05-16,3.0,31.15,-81.5,,,0.0,0.0,0.0,82.0,60.0,75.0,,,,,,,,,
1959-05-17,3.0,31.15,-81.5,,,0.0,0.0,0.0,83.0,64.0,81.0,,,,,,,,,
1959-05-18,3.0,31.15,-81.5,,,0.0,0.0,0.0,85.0,68.0,80.0,,,,,,,,,
1959-05-19,3.0,31.15,-81.5,,,0.0,0.0,0.0,85.0,72.0,78.0,,,,,,,,,
1959-05-20,3.0,31.15,-81.5,,,4.73,0.0,0.0,79.0,67.0,72.0,,,,,,,,,1.0
1959-05-21,3.0,31.15,-81.5,,,1.28,0.0,0.0,85.0,68.0,69.0,,,,,,,,,1.0
1959-05-22,3.0,31.15,-81.5,,,0.2,0.0,0.0,84.0,66.0,78.0,,,,,,,,,1.0
1959-05-23,3.0,31.15,-81.5,,,0.0,0.0,0.0,91.0,70.0,81.0,,,,,,,,,
1959-05-24,3.0,31.15,-81.5,,,0.0,0.0,0.0,89.0,70.0,79.0,,,,,,,,,1.0
1959-05-25,3.0,31.15,-81.5,,,0.0,0.0,0.0,86.0,71.0,80.0,,,,,,,,,
1959-05-26,3.0,31.15,-81.5,,,0.0,0.0,0.0,85.0,74.0,82.0,,,,,,,,,
1959-05-27,3.0,31.15,-81.5,,,0.0,0.0,0.0,85.0,75.0,82.0,,,,,,,,,
1959-05-28,3.0,31.15,-81.5,,,0.0,0.0,0.0,85.0,74.0,81.0,,,,,,,,,
1959-05-29,3.0,31.15,-81.5,,,0.0,0.0,0.0,85.0,74.0,82.0,,,,,,,,,
1959-05-30,3.0,31.15,-81.5,,,0.0,0.0,0.0,88.0,70.0,79.0,,,,,,,,,
1959-05-31,3.0,31.15,-81.5,,,1.72,0.0,0.0,85.0,69.0,74.0,,,,,,,,,1.0
1959-06-01,3.0,31.15,-81.5,,,0.55,0.0,0.0,87.0,72.0,74.0,,,,,,,,,
1959-06-02,3.0,31.15,-81.5,,,0.44,0.0,0.0,89.0,72.0,79.0,,,,,,,,,
1959-06-03,3.0,31.15,-81.5,,,0.0,0.0,0.0,91.0,71.0,90.0,,,,,,,,,
1959-06-04,3.0,31.15,-81.5,,,0.0,0.0,0.0,90.0,70.0,80.0,,,,,,,,,1.0
1959-06-05,3.0,31.15,-81.5,,,0.0,0.0,0.0,85.0,71.0,80.0,,,,,,,,,1.0
1959-06-06,3.0,31.15,-81.5,,,0.9,0.0,0.0,80.0,70.0,71.0,,,,,,,,,1.0
1959-06-07,3.0,31.15,-81.5,,,0.29,0.0,0.0,81.0,70.0,77.0,,,,,,,,,
1959-06-08,3.0,31.15,-81.5,,,0.17,0.0,0.0,82.0,70.0,76.0,,,,,,,,,
1959-06-09,3.0,31.15,-81.5,,,0.0,0.0,0.0,84.0,73.0,81.0,,,,,,,,,
1959-06-10,3.0,31.15,-81.5,,,0.0,0.0,0.0,84.0,69.0,80.0,,,,,,,,,
1959-06-11,3.0,31.15,-81.5,,,0.0,0.0,0.0,86.0,68.0,83.0,,,,,,,,,
1959-06-12,3.0,31.15,-81.5,,,0.0,0.0,0.0,90.0,69.0,84.0,,,,,,,,,
1959-06-13,3.0,31.15,-81.5,,,0.0,0.0,0.0,93.0,72.0,78.0,,,,,,,,,
